taxon,W,p_val,q_val,diff_abn,passed_ss
Archaea_Crenarchaeota_Nitrososphaeria_Nitrososphaerales_Nitrososphaeraceae_Candidatus_Nitrocosmicus,13.73909595736919,0.0032042085267532943,0.023063278223576334,TRUE,TRUE
Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Iamiaceae_Iamia,21.53130543253572,6.931506131509156e-4,0.011218594405584181,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Caenimonas,36.41571504234118,1.037253821012334e-4,0.004211236059418131,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Parvibaculales_Parvibaculaceae_Parvibaculum,18.138502607885457,0.0012583434535001976,0.013619717379060963,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola,16.810307949768177,0.0016319058925668626,0.014374853017642698,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_OM60(NOR5)_clade,2.7600869982838327,0.2230994670152647,0.32070548383444303,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Frondihabitans,13.428889198935128,0.0034534555902518416,0.023063278223576334,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_NA,2.8900255145634963,0.20451441242396812,0.29747550898031727,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_D05-2_NA,2.2787085174531674,0.31289084636296544,0.40756303372449015,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Herminiimonas,2.150929395980723,0.34382486399105217,0.44086254337528635,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Spongiibacteraceae_BD1-7_clade,3.8914129457299182,0.11039530070005033,0.1863553699890758,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Dongiales_Dongiaceae_Dongia,10.673840296904869,0.0072010798256655585,0.03117643971582265,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_Methylotenera,19.341386979283126,0.0010081215148086973,0.01196737798224518,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Streptomycetales_Streptomycetaceae_Kitasatospora,7.128459682603495,0.023903129293100366,0.06872149671766355,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Microscillaceae_OLB12,24.112068437605572,4.643028998733827e-4,0.010050792185494402,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Rhodopseudomonas,6.047083336890618,0.037495456746830205,0.08623955051770947,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Frateuria,6.999489218885845,0.06136310614845262,0.11902117175536814,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Nocardioidaceae_Aeromicrobium,12.045354141196828,0.004911721288809167,0.025457935694109486,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Flavitalea,6.52857745748846,0.03049518858463022,0.07561303733201094,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacterium,67.79461215224917,9.943176480161657e-6,0.001829544472349745,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_NA,0.9659222138819058,0.9093911288870975,0.929599820640144,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas,17.04263299344051,0.001557441824550378,0.014374853017642698,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_NA,1.2089873840542502,0.7343098705288804,0.7971269390991976,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_NA,3.180367373641166,0.16942892954501937,0.25553215603511115,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Hyphomicrobium,1.8826454907550891,0.42183654347646854,0.515733714283523,FALSE,TRUE
Bacteria_Acidobacteriota_Blastocatellia_Blastocatellales_Blastocatellaceae_Stenotrophobacter,20.474309293098322,8.269010905876806e-4,0.01132002200503239,TRUE,FALSE
Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Nocardioidaceae_Marmoricola,1.0037226300198832,0.8792833222412475,0.911482429816279,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NS11-12_marine_group_NA,5.936941911579442,0.03937001237226549,0.08943311452465247,FALSE,TRUE
Bacteria_Planctomycetota_Planctomycetes_Isosphaerales_Isosphaeraceae_NA,4.6639659668758995,0.07250877929766887,0.13683708093098534,FALSE,TRUE
Bacteria_Bacteroidota_NA_NA_NA_NA,4.570389467166079,0.07612717426328339,0.14220710725324004,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_TRA3-20_NA,6.9766629822720185,0.025387863731062242,0.06920543594837707,FALSE,TRUE
Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_NA,4.251271693768205,0.09028202253123505,0.16079396375866598,FALSE,TRUE
Bacteria_Chloroflexi_Chloroflexia_Thermomicrobiales_JG30-KF-CM45_NA,9.788375037499582,0.009413113182474607,0.03515029843147667,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_NA,9.773785965409168,0.009456194414989648,0.03515029843147667,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Spirosomaceae_Dyadobacter,4.154271464872148,0.0952209604384812,0.16607257555147434,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Bosea,6.1838834996772905,0.03531933675480533,0.08385494145657006,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_Acidibacter,0.04685220332839045,0.028863856580236453,0.07423592900384632,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Rhodocyclaceae_Uliginosibacterium,3.3832945562777046,0.16690090342839503,0.25275527761995625,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Devosiaceae_Arsenicitalea,0.9739695497497209,0.9028859577348083,0.9255209817448732,FALSE,TRUE
Bacteria_Actinobacteriota_Acidimicrobiia_IMCC26256_NA_NA,1.5329038328435192,0.5583787875924693,0.6557309509814753,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Paucibacter,3.353812324770499,0.1519956226754821,0.23501844178393874,FALSE,TRUE
Bacteria_Bdellovibrionota_Bdellovibrionia_Bacteriovoracales_Bacteriovoracaceae_Peredibacter,11.313802157441554,0.005996423989140537,0.02793270921523693,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Hyphomonadaceae_Hirschia,9.663049895969687,0.009791351962811789,0.03603217522314738,TRUE,FALSE
Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_NA,3.863966475629849,0.1121474800045033,0.1884487335235489,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cytophagaceae_Cytophaga,20.448557101611623,8.305450927605286e-4,0.01132002200503239,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Legionellaceae_Legionella,1.0056105016520223,0.8778092523879426,0.911482429816279,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_R7C24_NA_NA,3.2737810746746794,0.15974965288296436,0.245314266772993,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Filimonas,26.113477938086458,3.4905621970130076e-4,0.008563512590005247,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus,5.939279053087859,0.03932903852611568,0.08943311452465247,FALSE,TRUE
Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_NA_NA,17.302734060937823,0.0014790418046934373,0.014374853017642698,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Hymenobacteraceae_Adhaeribacter,4.536712039197137,0.07748412282508908,0.14355669920057057,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_Candidatus_Endonucleariobacter,16.222472805808522,0.001841184020849921,0.015138136947682191,TRUE,FALSE
Bacteria_Actinobacteriota_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Actinomycetospora,1.450614349500809,0.5978500347064608,0.6832571825216694,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales_NA_NA,5.298773904732642,0.052866616585649825,0.10748571769900075,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae_NA,1.350117464199903,0.6506346007859759,0.7252715013242431,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_OLB8,3.5285978295984313,0.13661743596176118,0.2167035191117591,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Devosiaceae_NA,3.924162030892069,0.10834879308861839,0.1850589183448021,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Acidothermaceae_Acidothermus,7.055836786013567,0.024599550189050884,0.06920543594837707,FALSE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Chthoniobacterales_Chthoniobacteraceae_Chthoniobacter,37.715274405573524,9.10885881459715e-5,0.004190075054714689,TRUE,FALSE
